topic,id,score
creditreform_insights,93,0.03252895921468735
creditreform_insights,94,0.5037109851837158
creditreform_insights,95,0.22346650063991547
creditreform_insights,96,0.14876562356948853
creditreform_insights,97,0.21087859570980072
creditreform_insights,98,0.010534110479056835
creditreform_insights,99,0.006261542439460754
creditreform_insights,100,0.0031144265085458755
creditreform_insights,101,0.1954134702682495
creditreform_insights,102,0.26985448598861694
creditreform_insights,103,0.11350034177303314
creditreform_insights,104,0.26500391960144043
creditreform_insights,105,0.29284435510635376
creditreform_insights,106,0.2025994509458542
creditreform_insights,107,0.20367905497550964
creditreform_insights,108,0.08220048248767853
creditreform_insights,109,0.119509257376194
creditreform_insights,110,0.23512127995491028
creditreform_insights,111,0.06021903455257416
creditreform_insights,112,0.23451533913612366
creditreform_insights,113,0.19784748554229736
creditreform_insights,114,0.1692987084388733
creditreform_insights,115,0.2045443058013916
creditreform_insights,116,0.0579153448343277
creditreform_insights,117,0.13611295819282532
creditreform_insights,118,0.0739089623093605
creditreform_insights,119,0.07393641769886017
creditreform_insights,120,0.1916259229183197
creditreform_insights,121,0.15602493286132812
creditreform_insights,122,0.23142550885677338
creditreform_insights,123,0.2105591744184494
creditreform_insights,124,0.09088142216205597
creditreform_insights,125,0.14844578504562378
creditreform_insights,126,0.021791227161884308
creditreform_insights,127,0.1551804393529892
creditreform_insights,128,0.09170319139957428
creditreform_insights,129,0.2031683623790741
creditreform_insights,130,0.2229141891002655
creditreform_insights,131,0.08929552137851715
creditreform_insights,132,0.23554570972919464
creditreform_insights,133,0.20331759750843048
creditreform_insights,134,0.15962377190589905
creditreform_insights,135,0.06781887263059616
creditreform_insights,136,0.1922166347503662
creditreform_insights,137,0.33833879232406616
creditreform_insights,138,0.06070179119706154
creditreform_insights,139,0.1265059858560562
creditreform_insights,140,0.26894640922546387
creditreform_insights,141,0.23204539716243744
creditreform_insights,142,0.2350594401359558
creditreform_insights,143,0.45375925302505493
creditreform_insights,144,0.3767285943031311
creditreform_insights,145,0.04671196639537811
creditreform_insights,146,0.35070955753326416
creditreform_insights,147,0.3612602949142456
creditreform_insights,148,0.08942841738462448
creditreform_insights,149,0.1887235790491104
creditreform_insights,150,0.22467881441116333
creditreform_insights,151,-0.005557596683502197
creditreform_insights,152,0.21479618549346924
creditreform_insights,153,0.2442391812801361
creditreform_insights,154,0.11914032697677612
creditreform_insights,155,0.14328432083129883
creditreform_insights,156,0.09453742206096649
creditreform_insights,157,0.25343018770217896
creditreform_insights,158,0.035925157368183136
creditreform_insights,159,0.27610379457473755
creditreform_insights,160,0.20871266722679138
creditreform_insights,161,0.10046045482158661
creditreform_insights,162,0.20777961611747742
creditreform_insights,163,0.17265090346336365
creditreform_insights,164,0.12524792551994324
creditreform_insights,165,0.2191791832447052
creditreform_insights,166,0.3170861005783081
creditreform_insights,167,-0.016852982342243195
creditreform_insights,168,0.3300492465496063
creditreform_insights,169,0.20873118937015533
creditreform_insights,170,0.3857998251914978
creditreform_insights,171,0.2674749195575714
creditreform_insights,172,0.06780847162008286
creditreform_insights,173,0.21518488228321075
creditreform_insights,174,0.2957680821418762
creditreform_insights,175,0.4065874516963959
creditreform_insights,176,0.12256680428981781
creditreform_insights,177,0.2571284770965576
creditreform_insights,178,0.01049936655908823
creditreform_insights,179,0.2076059728860855
creditreform_insights,180,0.12473815679550171
creditreform_insights,181,0.05628300830721855
creditreform_insights,182,0.3215761184692383
creditreform_insights,183,0.3175033926963806
creditreform_insights,184,0.04839932918548584
creditreform_insights,185,0.3215761184692383
creditreform_insights,186,0.12473815679550171
creditreform_insights,187,0.06780847162008286
creditreform_insights,188,0.21518488228321075
creditreform_insights,189,0.2957680821418762
creditreform_insights,190,0.12256680428981781
creditreform_insights,191,0.2571284770965576
creditreform_insights,192,0.01049936655908823
creditreform_insights,193,0.2076059728860855
creditreform_insights,194,0.4065874516963959
creditreform_insights,195,0.127179354429245
creditreform_insights,196,0.05628300830721855
creditreform_insights,197,0.3175033926963806
creditreform_insights,198,0.12256680428981781
creditreform_insights,199,0.06780847162008286
creditreform_insights,200,0.21518488228321075
creditreform_insights,201,0.3175033926963806
creditreform_insights,202,0.01049936655908823
creditreform_insights,203,0.2571284770965576
creditreform_insights,204,0.2957680821418762
creditreform_insights,205,0.05628300830721855
creditreform_insights,206,0.2076059728860855
creditreform_insights,207,0.17549949884414673
creditreform_insights,208,0.12473815679550171
creditreform_insights,209,0.3215761184692383
creditreform_insights,210,0.12256680428981781
creditreform_insights,211,0.24579957127571106
creditreform_insights,212,0.21518488228321075
creditreform_insights,213,0.3175033926963806
creditreform_insights,214,0.1254320740699768
creditreform_insights,215,0.2571284770965576
creditreform_insights,216,0.01049936655908823
creditreform_insights,217,0.05628300830721855
creditreform_insights,218,0.06780847162008286
creditreform_insights,219,0.2076059728860855
creditreform_insights,220,0.2957680821418762
creditreform_insights,221,0.12473815679550171
creditreform_insights,222,0.3215761184692383
creditreform_insights,223,0.22774523496627808
creditreform_insights,224,0.35348817706108093
creditreform_insights,225,0.23371636867523193
creditreform_insights,226,0.17469799518585205
creditreform_insights,227,0.405345618724823
creditreform_insights,228,0.4716542065143585
creditreform_insights,229,0.09548602253198624
creditreform_insights,230,0.23747004568576813
creditreform_insights,231,0.11475574225187302
creditreform_insights,232,0.1237088292837143
creditreform_insights,233,0.4499819874763489
creditreform_insights,234,0.22028501331806183
creditreform_insights,235,0.21503978967666626
creditreform_insights,236,0.16914330422878265
creditreform_insights,237,0.11100117862224579
creditreform_insights,238,0.09372732043266296
creditreform_insights,239,0.15488207340240479
creditreform_insights,240,0.26536446809768677
creditreform_insights,241,0.05566352605819702
creditreform_insights,242,0.17817151546478271
creditreform_insights,243,0.0876181572675705
creditreform_insights,244,0.13816988468170166
creditreform_insights,245,0.13711567223072052
creditreform_insights,246,0.29133665561676025
creditreform_insights,247,0.013580267317593098
creditreform_insights,248,0.015568424016237259
creditreform_insights,249,0.06474614143371582
creditreform_insights,250,0.03416747972369194
creditreform_insights,251,0.1675531566143036
creditreform_insights,252,0.04887659475207329
creditreform_insights,253,0.11325860023498535
creditreform_insights,254,0.3992992043495178
creditreform_insights,255,0.3882325291633606
creditreform_insights,256,0.04839932918548584
creditreform_insights,257,0.04839932918548584
creditreform_insights,258,0.04839932918548584
creditreform_insights,259,0.10964013636112213
creditreform_insights,260,0.06346966326236725
creditreform_insights,261,0.20607709884643555
creditreform_insights,262,0.1736748069524765
creditreform_insights,263,0.3322657346725464
creditreform_insights,264,0.12601453065872192
creditreform_insights,265,0.09256687015295029
creditreform_insights,266,0.18780378997325897
creditreform_insights,267,0.27359044551849365
creditreform_insights,268,0.35241031646728516
creditreform_insights,269,0.23092137277126312
creditreform_insights,270,0.24950943887233734
creditreform_insights,271,0.12810128927230835
creditreform_insights,272,0.18286097049713135
creditreform_insights,273,0.12987768650054932
creditreform_insights,274,0.009406613186001778
creditreform_insights,275,0.2064654529094696
creditreform_insights,276,0.19278556108474731
creditreform_insights,277,0.3205343782901764
creditreform_insights,278,0.13156506419181824
creditreform_insights,279,0.09813569486141205
creditreform_insights,280,0.0027617178857326508
creditreform_insights,281,0.11047323793172836
creditreform_insights,282,0.3264845013618469
creditreform_insights,283,0.49015510082244873
creditreform_insights,284,0.19668205082416534
creditreform_insights,285,-0.020902831107378006
creditreform_insights,286,0.11750303208827972
creditreform_insights,287,0.05826035141944885
creditreform_insights,288,0.11937174201011658
creditreform_insights,289,0.17397159337997437
creditreform_insights,290,0.17283791303634644
creditreform_insights,291,0.2467767596244812
creditreform_insights,292,0.07135236263275146
creditreform_insights,293,0.07135236263275146
creditreform_insights,294,0.07135236263275146
creditreform_insights,295,0.07135236263275146
creditreform_insights,296,0.4043225347995758
creditreform_insights,297,0.17614518105983734
creditreform_insights,298,0.022444596514105797
creditreform_insights,299,0.2257213443517685
creditreform_insights,300,0.3029942214488983
creditreform_insights,301,0.25036874413490295
creditreform_insights,302,0.17998838424682617
creditreform_insights,303,0.12402273714542389
creditreform_insights,304,0.11707829684019089
creditreform_insights,305,0.22626449167728424
creditreform_insights,306,0.0987396389245987
creditreform_insights,307,0.001273229718208313
creditreform_insights,308,0.1935822069644928
creditreform_insights,309,0.1984119713306427
creditreform_insights,310,0.0800170749425888
creditreform_insights,311,0.2968562841415405
creditreform_insights,312,0.35695457458496094
creditreform_insights,313,0.027424249798059464
creditreform_insights,314,0.17406406998634338
creditreform_insights,315,0.24961791932582855
creditreform_insights,316,0.03104124218225479
creditreform_insights,317,0.10128315538167953
creditreform_insights,318,0.21737685799598694
creditreform_insights,319,0.11356031894683838
creditreform_insights,320,0.04297732561826706
creditreform_insights,321,0.10379287600517273
creditreform_insights,322,0.14308643341064453
creditreform_insights,323,0.23582297563552856
creditreform_insights,324,0.0481145866215229
creditreform_insights,325,0.20747777819633484
creditreform_insights,326,0.24328148365020752
creditreform_insights,327,0.0986056923866272
creditreform_insights,328,0.14303678274154663
creditreform_insights,329,0.28886082768440247
creditreform_insights,330,0.1415787637233734
creditreform_insights,331,0.09742918610572815
creditreform_insights,332,0.26043611764907837
creditreform_insights,333,0.29201453924179077
creditreform_insights,334,0.3761868476867676
creditreform_insights,335,0.2464495748281479
creditreform_insights,336,0.12313687801361084
creditreform_insights,337,0.22489583492279053
creditreform_insights,338,0.07948429137468338
creditreform_insights,339,0.3063317537307739
creditreform_insights,340,0.18564559519290924
creditreform_insights,341,0.19044752418994904
creditreform_insights,342,0.21049198508262634
creditreform_insights,343,0.17172390222549438
creditreform_insights,344,0.09131516516208649
creditreform_insights,345,0.23017030954360962
creditreform_insights,346,0.25351715087890625
creditreform_insights,347,0.1687985062599182
creditreform_insights,348,0.25007086992263794
creditreform_insights,349,0.13721033930778503
creditreform_insights,350,0.24318954348564148
creditreform_insights,351,0.29062706232070923
creditreform_insights,352,0.16753457486629486
creditreform_insights,353,0.11207769811153412
creditreform_insights,354,0.11565089225769043
creditreform_insights,355,0.11204753071069717
creditreform_insights,356,0.07898274064064026
creditreform_insights,357,0.32236993312835693
creditreform_insights,358,0.28280115127563477
creditreform_insights,359,0.2514019012451172
creditreform_insights,360,0.15062518417835236
creditreform_insights,361,0.17506787180900574
creditreform_insights,362,0.25780701637268066
creditreform_insights,363,0.20987573266029358
creditreform_insights,364,0.1982399970293045
creditreform_insights,365,0.29170316457748413
creditreform_insights,366,0.14593946933746338
creditreform_insights,367,0.16472288966178894
creditreform_insights,368,0.11909975111484528
creditreform_insights,369,0.3469221591949463
creditreform_insights,370,0.17982393503189087
creditreform_insights,371,0.17013591527938843
creditreform_insights,372,0.06139509379863739
creditreform_insights,373,0.05408826842904091
creditreform_insights,374,0.054782114923000336
creditreform_insights,375,0.21989360451698303
creditreform_insights,376,0.14102113246917725
creditreform_insights,377,-0.022536952048540115
creditreform_insights,378,0.29189977049827576
creditreform_insights,379,0.20535023510456085
creditreform_insights,380,0.27158665657043457
creditreform_insights,381,0.2643415629863739
creditreform_insights,382,0.11274120211601257
creditreform_insights,383,0.10216405987739563
creditreform_insights,384,0.2992883622646332
creditreform_insights,385,0.47093474864959717
creditreform_insights,386,0.18070372939109802
creditreform_insights,387,0.42681610584259033
creditreform_insights,388,0.13162848353385925
creditreform_insights,389,0.29266485571861267
creditreform_insights,390,0.5280241966247559
creditreform_insights,391,0.06766568124294281
creditreform_insights,392,0.057665761560201645
creditreform_insights,393,0.07129507511854172
creditreform_insights,394,0.1973949670791626
creditreform_insights,395,0.18363507091999054
creditreform_insights,396,0.0723680853843689
creditreform_insights,397,0.28417715430259705
creditreform_insights,398,0.1343349665403366
creditreform_insights,399,0.3962421119213104
creditreform_insights,400,0.21714740991592407
creditreform_insights,401,0.2133837193250656
creditreform_insights,402,0.3571076989173889
creditreform_insights,403,0.004974796436727047
creditreform_insights,404,0.38169044256210327
creditreform_insights,405,0.07926637679338455
creditreform_insights,406,0.29006895422935486
creditreform_insights,407,0.06995262205600739
creditreform_insights,408,0.20207621157169342
creditreform_insights,409,0.2506837844848633
creditreform_insights,410,0.05694834515452385
creditreform_insights,411,0.06328587234020233
creditreform_insights,412,-0.027250710874795914
creditreform_insights,413,0.1582004874944687
creditreform_insights,414,0.3817651867866516
creditreform_insights,415,0.077630415558815
creditreform_insights,416,0.1828051209449768
creditreform_insights,417,0.18423523008823395
creditreform_insights,418,0.38937807083129883
creditreform_insights,419,0.10079047083854675
creditreform_insights,420,0.31001266837120056
creditreform_insights,421,0.07881531119346619
creditreform_insights,422,0.2508485019207001
creditreform_insights,423,0.2457706332206726
creditreform_insights,424,0.3955344259738922
creditreform_insights,425,0.4411119520664215
creditreform_insights,426,0.33397477865219116
creditreform_insights,427,0.32775992155075073
creditreform_insights,428,0.10705073922872543
creditreform_insights,429,0.28969061374664307
creditreform_insights,430,0.18788979947566986
creditreform_insights,431,0.07770206779241562
creditreform_insights,432,0.24302785098552704
creditreform_insights,433,0.11114053428173065
creditreform_insights,434,0.239121213555336
creditreform_insights,435,0.47687962651252747
creditreform_insights,436,0.11572221666574478
creditreform_insights,437,0.27714282274246216
creditreform_insights,438,0.13162609934806824
creditreform_insights,439,0.20416375994682312
creditreform_insights,440,0.19091559946537018
creditreform_insights,441,0.1506652534008026
creditreform_insights,442,0.5599724650382996
creditreform_insights,443,0.25312525033950806
creditreform_insights,444,0.11842099577188492
creditreform_insights,445,0.1300005167722702
creditreform_insights,446,0.10896503925323486
creditreform_insights,447,0.11114053428173065
creditreform_insights,448,0.239121213555336
creditreform_insights,449,0.5599724650382996
creditreform_insights,450,0.47687962651252747
creditreform_insights,451,0.11572220921516418
creditreform_insights,452,0.11842097342014313
creditreform_insights,453,0.27714279294013977
creditreform_insights,454,0.20416375994682312
creditreform_insights,455,0.13162609934806824
creditreform_insights,456,0.1300005167722702
creditreform_insights,457,0.1506652534008026
creditreform_insights,458,0.19091559946537018
creditreform_insights,459,0.25312525033950806
creditreform_insights,460,0.10896503925323486
creditreform_insights,461,0.239121213555336
creditreform_insights,462,0.11114053428173065
creditreform_insights,463,0.1804688572883606
creditreform_insights,464,0.19091559946537018
creditreform_insights,465,0.47687962651252747
creditreform_insights,466,0.1506652534008026
creditreform_insights,467,0.11572221666574478
creditreform_insights,468,0.15330561995506287
creditreform_insights,469,0.33386683464050293
creditreform_insights,470,0.23849652707576752
creditreform_insights,471,0.20416375994682312
creditreform_insights,472,0.1300005167722702
creditreform_insights,473,0.13162609934806824
creditreform_insights,474,0.27714282274246216
creditreform_insights,475,0.18930089473724365
creditreform_insights,476,0.6111264228820801
creditreform_insights,477,0.5599724650382996
creditreform_insights,478,0.10896503925323486
creditreform_insights,479,0.239121213555336
creditreform_insights,480,0.19317691028118134
creditreform_insights,481,0.19779270887374878
creditreform_insights,482,0.26815810799598694
creditreform_insights,483,0.11114053428173065
creditreform_insights,484,0.025095030665397644
creditreform_insights,485,0.11572221666574478
creditreform_insights,486,0.19091559946537018
creditreform_insights,487,0.47687962651252747
creditreform_insights,488,0.1506652534008026
creditreform_insights,489,0.13162609934806824
creditreform_insights,490,0.20416375994682312
creditreform_insights,491,0.27714282274246216
creditreform_insights,492,0.1300005167722702
creditreform_insights,493,0.5599724650382996
creditreform_insights,494,0.10896503925323486
creditreform_insights,495,0.2229243665933609
creditreform_insights,496,0.19335204362869263
creditreform_insights,497,0.25895175337791443
creditreform_insights,498,0.11828109622001648
creditreform_insights,499,0.28388360142707825
creditreform_insights,500,0.17476876080036163
creditreform_insights,501,0.1980976015329361
creditreform_insights,502,0.22665458917617798
creditreform_insights,503,0.33500272035598755
creditreform_insights,504,0.5383317470550537
creditreform_insights,505,0.43230313062667847
creditreform_insights,506,0.06909914314746857
creditreform_insights,507,0.14514462649822235
creditreform_insights,508,0.07098226249217987
creditreform_insights,509,0.3651713728904724
creditreform_insights,510,0.0974416583776474
creditreform_insights,511,0.3898361921310425
creditreform_insights,512,0.12018674612045288
creditreform_insights,513,0.23269960284233093
creditreform_insights,514,0.12723620235919952
creditreform_insights,515,0.19330531358718872
creditreform_insights,516,0.4245489537715912
creditreform_insights,517,0.508167028427124
creditreform_insights,518,0.23848997056484222
creditreform_insights,519,0.0455278605222702
creditreform_insights,520,0.15285824239253998
creditreform_insights,521,0.21065585315227509
creditreform_insights,522,0.11838506162166595
creditreform_insights,523,0.31937384605407715
creditreform_insights,524,0.12740828096866608
creditreform_insights,525,0.3613802194595337
creditreform_insights,526,-0.011395983397960663
creditreform_insights,527,0.12083593010902405
creditreform_insights,528,0.1569656878709793
creditreform_insights,529,0.1569656878709793
creditreform_insights,530,0.3061037063598633
creditreform_insights,531,0.3407488465309143
creditreform_insights,532,0.36928772926330566
creditreform_insights,533,0.1569656878709793
creditreform_insights,534,0.1569656878709793
creditreform_insights,535,0.29296818375587463
creditreform_insights,536,0.3984648585319519
creditreform_insights,537,0.3181726932525635
creditreform_insights,538,0.2088809609413147
creditreform_insights,539,0.05719184875488281
creditreform_insights,540,0.05220811069011688
creditreform_insights,541,0.21560442447662354
creditreform_insights,542,0.23128902912139893
creditreform_insights,543,0.10067874193191528
creditreform_insights,544,0.2522597908973694
creditreform_insights,545,0.2928307056427002
creditreform_insights,546,0.2898852229118347
creditreform_insights,547,0.4805731177330017
creditreform_insights,548,0.4130890965461731
creditreform_insights,549,0.1667485535144806
creditreform_insights,550,0.4301757216453552
creditreform_insights,551,0.029431845992803574
creditreform_insights,552,0.18592414259910583
creditreform_insights,553,0.2516430616378784
creditreform_insights,554,0.1945628523826599
creditreform_insights,555,0.12813235819339752
creditreform_insights,556,0.3359115719795227
creditreform_insights,557,0.26844650506973267
creditreform_insights,558,0.27382993698120117
creditreform_insights,559,0.3589954078197479
creditreform_insights,560,0.23085466027259827
creditreform_insights,561,0.3255320191383362
creditreform_insights,562,0.3456733524799347
creditreform_insights,563,0.13889527320861816
creditreform_insights,564,0.22536858916282654
creditreform_insights,565,0.20173972845077515
creditreform_insights,566,0.17115913331508636
creditreform_insights,567,0.2709437310695648
creditreform_insights,568,0.5461020469665527
creditreform_insights,569,0.13987614214420319
creditreform_insights,570,0.25154533982276917
creditreform_insights,571,0.26323121786117554
creditreform_insights,572,0.17491105198860168
creditreform_insights,573,0.30267810821533203
creditreform_insights,574,0.35990357398986816
creditreform_insights,575,0.07240018993616104
creditreform_insights,576,0.033032119274139404
creditreform_insights,577,0.31872889399528503
creditreform_insights,578,0.10700630396604538
creditreform_insights,579,0.36552363634109497
creditreform_insights,580,0.14785219728946686
creditreform_insights,581,0.15785521268844604
creditreform_insights,582,0.24218469858169556
creditreform_insights,583,0.22521498799324036
creditreform_insights,584,0.08880551159381866
creditreform_insights,585,0.3338753879070282
creditreform_insights,586,0.08329980075359344
creditreform_insights,587,0.11093677580356598
creditreform_insights,588,0.13889342546463013
creditreform_insights,589,0.5006992816925049
creditreform_insights,590,0.13287273049354553
creditreform_insights,591,0.08039292693138123
creditreform_insights,592,0.0871591866016388
creditreform_insights,593,0.09081144630908966
creditreform_insights,594,0.12977617979049683
creditreform_insights,595,0.2649635374546051
creditreform_insights,596,0.08683168888092041
creditreform_insights,597,0.30267423391342163
creditreform_insights,598,0.2875097393989563
creditreform_insights,599,0.22198860347270966
creditreform_insights,600,0.25126251578330994
creditreform_insights,601,0.21708890795707703
creditreform_insights,602,0.3222504258155823
creditreform_insights,603,0.2277320921421051
creditreform_insights,604,0.1225581020116806
creditreform_insights,605,0.10600927472114563
creditreform_insights,606,0.24113284051418304
creditreform_insights,607,0.11975133419036865
creditreform_insights,608,0.14923787117004395
creditreform_insights,609,0.35766756534576416
creditreform_insights,610,0.32299917936325073
creditreform_insights,611,0.02430540695786476
creditreform_insights,612,0.11807338148355484
creditreform_insights,613,0.13968998193740845
creditreform_insights,614,0.42438480257987976
creditreform_insights,615,0.050058815628290176
creditreform_insights,616,0.3061037063598633
creditreform_insights,617,0.3407488465309143
creditreform_insights,618,0.36928772926330566
creditreform_insights,619,0.3777516186237335
creditreform_insights,620,0.2262815684080124
creditreform_insights,621,0.2985382676124573
creditreform_insights,622,0.11807338148355484
creditreform_insights,623,0.13968998193740845
creditreform_insights,624,0.2985382676124573
creditreform_insights,625,0.041635118424892426
creditreform_insights,626,0.3777516186237335
creditreform_insights,627,0.42438480257987976
creditreform_insights,628,0.050058815628290176
creditreform_insights,629,0.2262815684080124
creditreform_insights,630,0.11807338148355484
creditreform_insights,631,0.050058815628290176
creditreform_insights,632,0.3061037063598633
creditreform_insights,633,0.3407488465309143
creditreform_insights,634,0.36928772926330566
creditreform_insights,635,0.02430540695786476
creditreform_insights,636,0.13968998193740845
creditreform_insights,637,0.42438480257987976
creditreform_insights,638,0.3777516186237335
creditreform_insights,639,0.12641604244709015
creditreform_insights,640,0.2985382676124573
creditreform_insights,641,0.11807338148355484
creditreform_insights,642,0.12641604244709015
creditreform_insights,643,0.2807701826095581
creditreform_insights,644,0.22749067842960358
creditreform_insights,645,0.1672046035528183
creditreform_insights,646,0.02430540695786476
creditreform_insights,647,0.050058815628290176
creditreform_insights,648,0.23341374099254608
creditreform_insights,649,0.3061037063598633
creditreform_insights,650,0.3407488465309143
creditreform_insights,651,0.36928772926330566
creditreform_insights,652,0.13968998193740845
creditreform_insights,653,0.19775313138961792
creditreform_insights,654,0.42438480257987976
creditreform_insights,655,0.3777516186237335
creditreform_insights,656,0.2985382676124573
creditreform_insights,657,0.22974616289138794
creditreform_insights,658,0.2460123598575592
creditreform_insights,659,0.2462666928768158
creditreform_insights,660,0.1210334300994873
creditreform_insights,661,0.2681379020214081
creditreform_insights,662,0.14358285069465637
creditreform_insights,663,0.17358821630477905
creditreform_insights,664,0.1893172562122345
creditreform_insights,665,0.24152100086212158
creditreform_insights,666,0.173044353723526
creditreform_insights,667,0.2809317708015442
creditreform_insights,668,0.1427813172340393
creditreform_insights,669,0.11927995085716248
creditreform_insights,670,0.3151329755783081
creditreform_insights,671,0.3926945924758911
creditreform_insights,672,0.09352423250675201
creditreform_insights,673,0.2069641500711441
creditreform_insights,674,0.10528779774904251
creditreform_insights,675,0.20765633881092072
creditreform_insights,676,0.17340633273124695
creditreform_insights,677,0.5135797262191772
creditreform_insights,678,0.1519274115562439
creditreform_insights,679,0.233881413936615
creditreform_insights,680,0.12725232541561127
creditreform_insights,681,0.2221224009990692
creditreform_insights,682,0.06621511280536652
creditreform_insights,683,0.1340334117412567
creditreform_insights,684,0.18011823296546936
creditreform_insights,685,0.19569821655750275
creditreform_insights,686,0.23272165656089783
creditreform_insights,687,0.1532781720161438
creditreform_insights,688,0.2269560843706131
creditreform_insights,689,0.19608652591705322
creditreform_insights,690,0.12673988938331604
creditreform_insights,691,0.2909187078475952
creditreform_insights,692,0.1753489077091217
creditreform_insights,693,0.1398332417011261
creditreform_insights,694,0.17347902059555054
creditreform_insights,695,0.22377556562423706
creditreform_insights,696,0.17347902059555054
creditreform_insights,697,0.22377556562423706
creditreform_insights,698,0.23807145655155182
creditreform_insights,699,0.24878624081611633
creditreform_insights,700,0.19616472721099854
creditreform_insights,701,0.16015012562274933
creditreform_insights,702,0.16237974166870117
creditreform_insights,703,0.1408664435148239
creditreform_insights,704,0.3473166227340698
creditreform_insights,705,0.6080396771430969
creditreform_insights,706,0.38036400079727173
creditreform_insights,707,0.45177289843559265
creditreform_insights,708,0.6080396771430969
creditreform_insights,709,0.38036400079727173
creditreform_insights,710,0.45177289843559265
creditreform_insights,711,0.6080396771430969
creditreform_insights,712,0.38036400079727173
creditreform_insights,713,0.45177289843559265
creditreform_insights,714,0.45177289843559265
creditreform_insights,715,0.38036400079727173
creditreform_insights,716,0.6080396771430969
creditreform_insights,717,0.16837173700332642
creditreform_insights,718,0.1703759878873825
creditreform_insights,719,0.15847042202949524
creditreform_insights,720,0.13221755623817444
creditreform_insights,721,0.039212070405483246
creditreform_insights,722,-0.06347236782312393
creditreform_insights,723,0.1688607931137085
creditreform_insights,724,0.0051058027893304825
creditreform_insights,725,0.019159067422151566
creditreform_insights,726,0.09263278543949127
creditreform_insights,727,0.06779629737138748
creditreform_insights,728,0.20182466506958008
creditreform_insights,729,0.2015501707792282
creditreform_insights,730,0.3544514775276184
creditreform_insights,731,0.1215614601969719
creditreform_insights,732,0.27498018741607666
creditreform_insights,733,0.15535986423492432
creditreform_insights,734,-0.019282018765807152
creditreform_insights,735,0.16970640420913696
